15 Mar 2019 (Friday),1700,1 Chinese Renminbi ,CNY,1,0.6087 ,[1.6407],0.6095 ,[1.6428],0.6091 ,[1.6417]
15 Mar 2019 (Friday),1700,1 EURO,EUR,1,4.6258 ,[0.2159],4.6315 ,[0.2162],4.6286 ,[0.2160]
15 Mar 2019 (Friday),1700,100 Hong Kong Dollar ,HKD,100,52.0516 ,[1.9192],52.1046 ,[1.9212],52.0781 ,[1.9202]
15 Mar 2019 (Friday),1700,100 Indonesian Rupiah ,IDR,100,0.0286 ,"[3,485]",0.0287 ,"[3,491]",0.0287 ,"[3,488]"
15 Mar 2019 (Friday),1700,100 Japanese Yen,JPY,100,3.6583 ,[27.3007],3.6629 ,[27.3348],3.6606 ,[27.3178]
15 Mar 2019 (Friday),1700,100 Korean Won ,KRW,100,0.3595 ,[277.4377],0.3604 ,[278.1987],0.3599 ,[277.8177]
15 Mar 2019 (Friday),1700,100 Phillippine Peso ,PHP,100,7.7570 ,[12.8741],7.7675 ,[12.8916],7.7623 ,[12.8828]
15 Mar 2019 (Friday),1700,100 Saudi Arabian Riyal ,SAR,100,108.9484 ,[0.9169],109.0609 ,[0.9179],109.0046 ,[0.9174]
15 Mar 2019 (Friday),1700,1 Singapore Dollar,SGD,1,3.0182 ,[0.3309],3.0222 ,[0.3313],3.0202 ,[0.3311]
15 Mar 2019 (Friday),1700,1 Swiss Franc ,CHF,1,4.0709 ,[0.2453],4.0774 ,[0.2456],4.0741 ,[0.2455]
15 Mar 2019 (Friday),1700,100 Taiwanese New Dollar ,TWD,100,13.2319 ,[7.5428],13.2577 ,[7.5575],13.2448 ,[7.5501]
15 Mar 2019 (Friday),1700,100 Thai Baht ,THB,100,12.8937 ,[7.7433],12.9144 ,[7.7558],12.9040 ,[7.7495]
15 Mar 2019 (Friday),1700,1 U.K. Pound ,GBP,1,5.4107 ,[0.1846],5.4184 ,[0.1848],5.4146 ,[0.1847]
15 Mar 2019 (Friday),1700,1 U.S. Dollar ,USD,1,4.0860 ,[0.2445],4.0900 ,[0.2447],4.0880 ,[0.2446]
15 Mar 2019 (Friday),1700,100 Vietnamese Dong ,VND,100,0.0176 ,"[5,672.86]",0.0176 ,"[5,678.91]",0.0176 ,"[5,675.88]"
15 Mar 2019 (Friday),1700,1 IMF Special Drawing Right ,SDR,1,-,-,-,-,5.6863 ,[0.1759]
15 Mar 2019 (Friday),1700,1 New Zealand Dollar,NZD,1,2.8001 ,[0.3567],2.8037 ,[0.3571],2.8019 ,[0.3569]
15 Mar 2019 (Friday),1700,100 Myanmar Kyat,MMK,100,0.2672 ,[373.8386],0.2675 ,[374.2168],0.2674 ,[374.0276]
15 Mar 2019 (Friday),1700,100 Indian Rupee,INR,100,5.9153 ,[16.8863],5.9220 ,[16.9053],5.9186 ,[16.8958]
15 Mar 2019 (Friday),1700,100 United Arab Emirates Dirham UAE,AED,100,111.2442 ,[0.8980],111.3561 ,[0.8989],111.3002 ,[0.8985]
15 Mar 2019 (Friday),1700,100 Pakistan Rupee,PKR,100,2.8979 ,[33.9120],2.9488 ,[34.5081],2.9233 ,[34.2074]
15 Mar 2019 (Friday),1700,100 Nepalese  Rupee,NPR,100,3.6971 ,[27.0171],3.7014 ,[27.0485],3.6992 ,[27.0328]
15 Mar 2019 (Friday),1700,1 Australian Dollar ,AUD,1,2.8949 ,[0.3449],2.8990 ,[0.3454],2.8970 ,[0.3452]
15 Mar 2019 (Friday),1700,1 Brunei Dollar ,BND,1,3.0182 ,[0.3309],3.0222 ,[0.3313],3.0202 ,[0.3311]
15 Mar 2019 (Friday),1700,1 Canadian Dollar ,CAD,1,3.0722 ,[0.3251],3.0761 ,[0.3255],3.0741 ,[0.3253]
15 Mar 2019 (Friday),1700,100 Cambodian Riel ,KHR,100,0.1026 ,[962.65],0.1039 ,[974.60],0.1032 ,[968.59]
15 Mar 2019 (Friday),1700,1 Chinese Renminbi ,CNY,1,0.6087 ,[1.6407],0.6095 ,[1.6428],0.6091 ,[1.6417]
15 Mar 2019 (Friday),1700,1 EURO,EUR,1,4.6258 ,[0.2159],4.6315 ,[0.2162],4.6286 ,[0.2160]
15 Mar 2019 (Friday),1700,100 Hong Kong Dollar ,HKD,100,52.0516 ,[1.9192],52.1046 ,[1.9212],52.0781 ,[1.9202]
15 Mar 2019 (Friday),1700,100 Indonesian Rupiah ,IDR,100,0.0286 ,"[3,485]",0.0287 ,"[3,491]",0.0287 ,"[3,488]"
15 Mar 2019 (Friday),1700,100 Japanese Yen,JPY,100,3.6583 ,[27.3007],3.6629 ,[27.3348],3.6606 ,[27.3178]
15 Mar 2019 (Friday),1700,100 Korean Won ,KRW,100,0.3595 ,[277.4377],0.3604 ,[278.1987],0.3599 ,[277.8177]
15 Mar 2019 (Friday),1700,100 Phillippine Peso ,PHP,100,7.7570 ,[12.8741],7.7675 ,[12.8916],7.7623 ,[12.8828]
15 Mar 2019 (Friday),1700,100 Saudi Arabian Riyal ,SAR,100,108.9484 ,[0.9169],109.0609 ,[0.9179],109.0046 ,[0.9174]
15 Mar 2019 (Friday),1700,1 Singapore Dollar,SGD,1,3.0182 ,[0.3309],3.0222 ,[0.3313],3.0202 ,[0.3311]
15 Mar 2019 (Friday),1700,1 Swiss Franc ,CHF,1,4.0709 ,[0.2453],4.0774 ,[0.2456],4.0741 ,[0.2455]
15 Mar 2019 (Friday),1700,100 Taiwanese New Dollar ,TWD,100,13.2319 ,[7.5428],13.2577 ,[7.5575],13.2448 ,[7.5501]
15 Mar 2019 (Friday),1700,100 Thai Baht ,THB,100,12.8937 ,[7.7433],12.9144 ,[7.7558],12.9040 ,[7.7495]
15 Mar 2019 (Friday),1700,1 U.K. Pound ,GBP,1,5.4107 ,[0.1846],5.4184 ,[0.1848],5.4146 ,[0.1847]
15 Mar 2019 (Friday),1700,1 U.S. Dollar ,USD,1,4.0860 ,[0.2445],4.0900 ,[0.2447],4.0880 ,[0.2446]
15 Mar 2019 (Friday),1700,100 Vietnamese Dong ,VND,100,0.0176 ,"[5,672.86]",0.0176 ,"[5,678.91]",0.0176 ,"[5,675.88]"
15 Mar 2019 (Friday),1700,1 IMF Special Drawing Right ,SDR,1,-,-,-,-,5.6863 ,[0.1759]
15 Mar 2019 (Friday),1700,1 New Zealand Dollar,NZD,1,2.8001 ,[0.3567],2.8037 ,[0.3571],2.8019 ,[0.3569]
15 Mar 2019 (Friday),1700,100 Myanmar Kyat,MMK,100,0.2672 ,[373.8386],0.2675 ,[374.2168],0.2674 ,[374.0276]
15 Mar 2019 (Friday),1700,100 Indian Rupee,INR,100,5.9153 ,[16.8863],5.9220 ,[16.9053],5.9186 ,[16.8958]
15 Mar 2019 (Friday),1700,100 United Arab Emirates Dirham UAE,AED,100,111.2442 ,[0.8980],111.3561 ,[0.8989],111.3002 ,[0.8985]
15 Mar 2019 (Friday),1700,100 Pakistan Rupee,PKR,100,2.8979 ,[33.9120],2.9488 ,[34.5081],2.9233 ,[34.2074]
15 Mar 2019 (Friday),1700,100 Nepalese  Rupee,NPR,100,3.6971 ,[27.0171],3.7014 ,[27.0485],3.6992 ,[27.0328]
